evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_000387,file_5c29a0e1e976fc78,asset_c6ba138c66245947,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002630_score_0.881_x395_y167_w14_h13_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000018_20260711_095300_abyss_rental_scan_05.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002630_score_0.881_x395_y167_w14_h13_log__20260711_095223_69352_afk_20260711_095203_em3_深淵_task__000018_20260711_095300_abyss_rental_scan_05.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000388,file_30af21a85faa9cc5,asset_8873d291854be2d1,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002636_score_0.881_x395_y131_w14_h13_log__20260711_111953_39056_afk_20260711_111931_tiger_深淵_task__000019_20260711_112030_abyss_rental_scan_01.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000389,file_39bf17517aaac33a,asset_987df0d8b3b391c2,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002637_score_0.881_x45_y126_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000003_20260711_100546_before_swipe_86_130_86_430_420.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002637_score_0.881_x45_y126_w17_h17_log__20260711_100541_44936_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000003_20260711_100546_before_swipe_86_130_86_430_420.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000390,file_cc5d366ec975adc9,asset_6914cba9c96f200c,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002638_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000731_20260709_070039_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002638_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000731_20260709_070039_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000391,file_35f6fb401fb9e409,asset_65b07531441c999d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002639_score_0.881_x650_y206_w30_h32_log__20260711_011713_22300_afk_20260711_011713_311_廣告探寶鏟_route_enter__000001_20260711_011714_before_tap_109_194.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002639_score_0.881_x650_y206_w30_h32_log__20260711_011713_22300_afk_20260711_011713_311_廣告探寶鏟_route_enter__000001_20260711_011714_before_tap_109_194.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000392,file_bc7954b5b3fd7c9e,asset_15ec0d9790f31e6f,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002640_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000618_20260708_230320_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002640_score_0.881_x432_y206_w17_h15_log__20260707_160103_33324__000618_20260708_230320_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000393,file_923b59fc03d29c53,asset_e78c0a7d5ab4d57b,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002641_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001311_20260710_070713_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002641_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001311_20260710_070713_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000394,file_fab281463c911a34,asset_860994ece406753d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002642_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001073_20260709_230150_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002642_score_0.880_x432_y206_w17_h15_log__20260707_160103_33324__001073_20260709_230150_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000395,file_bd80a119b9cd3dd3,asset_6da9c9acd8ed05c6,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002643_score_0.880_x709_y56_w30_h29_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000033_20260711_100241_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002643_score_0.880_x709_y56_w30_h29_log__20260711_095611_39776_afk_20260711_095602_em3_看廣告_task__000033_20260711_100241_before_tap_925_35.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000396,file_c0017f5ded894178,asset_18309716c7540c82,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002644_score_0.880_x709_y56_w30_h29_log__20260711_104622_54288_afk_20260711_104613_311_看廣告_task__000033_20260711_105151_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002644_score_0.880_x709_y56_w30_h29_log__20260711_104622_54288_afk_20260711_104613_311_看廣告_task__000033_20260711_105151_before_tap_925_35.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000397,file_7b5266f3cc703a18,asset_32ce21460580b5fe,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002646_score_0.880_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000050_20260711_015228_after_tap_301_350.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002646_score_0.880_x472_y261_w18_h18_log__tiger_廣告探寶鏟_task_fail_stuck_static__000050_20260711_015228_after_tap_301_350.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000398,file_ebc5bec88d6837ad,asset_6cf9f8a3cf63e26d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002647_score_0.879_x549_y486_w16_h16_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000054_20260711_103438_before_swipe_360_430_360_230_700.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002647_score_0.879_x549_y486_w16_h16_log__20260711_103235_63312_afk_20260711_103216_311_每日任務_task__000054_20260711_103438_before_swipe_360_430_360_230_700.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000399,file_0986297c8c10d7d9,asset_7b53c52848e87479,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002648_score_0.879_x501_y219_w24_h18_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000002_20260711_113124_after_tap_247_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002648_score_0.879_x501_y219_w24_h18_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000002_20260711_113124_after_tap_247_515.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000400,file_04ca1900123d871d,asset_529616c0f2cb9817,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002649_score_0.879_x549_y486_w16_h16_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000153_20260711_111359_after_tap_45_43.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002649_score_0.879_x549_y486_w16_h16_log__20260711_110821_25824_afk_20260711_110759_tiger_每日任務_task__000153_20260711_111359_after_tap_45_43.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000401,file_c290375ab76ce570,asset_c8bcf5b2160dee7b,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002650_score_0.879_x739_y262_w38_h43_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000006_20260711_085419_after_tap_46_21.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002650_score_0.879_x739_y262_w38_h43_log__20260711_085410_10484_afk_20260711_083942_14_每日任務_route_exit__000006_20260711_085419_after_tap_46_21.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000402,file_9d9d45080fe4d905,asset_4bdd3141488cd5aa,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002651_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__001116_20260709_230446_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002651_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__001116_20260709_230446_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000403,file_2febcd356249a607,asset_c37bc6ed49b74cc4,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002652_score_0.878_x354_y59_w34_h29_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000001_20260711_113123_before_tap_247_515.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002652_score_0.878_x354_y59_w34_h29_log__20260711_113122_42720_afk_20260711_112938_tiger_高階競技場_route_enter__000001_20260711_113123_before_tap_247_515.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000404,file_59fc7aee75da51c9,asset_fd835ebab067525d,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002653_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__000794_20260709_070359_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002653_score_0.878_x432_y206_w17_h15_log__20260707_160103_33324__000794_20260709_070359_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000405,file_df079d9dff19622d,asset_c1360872b6351ed9,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002654_score_0.878_x465_y347_w23_h25_log__20260707_160103_33324__001112_20260709_230440_before_tap_80_500.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002654_score_0.878_x465_y347_w23_h25_log__20260707_160103_33324__001112_20260709_230440_before_tap_80_500.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000406,file_1d3cac73d3c25ebd,asset_c97f23d57fbbb406,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002655_score_0.878_x665_y87_w30_h33_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000005_20260711_110810_before_tap_656_424.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002655_score_0.878_x665_y87_w30_h33_log__20260711_110800_25824_afk_20260711_110759_tiger_每日任務_route_enter__000005_20260711_110810_before_tap_656_424.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000407,file_18b1e7485d90c3d9,asset_ba2f8f094f7f6a74,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002656_score_0.878_x750_y282_w16_h17_log__20260711_114715_58348_afk_20260711_114151_14_高階競技場_route_enter__000006_20260711_114724_after_tap_712_290.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000408,file_27d84e59c4042337,asset_99366e1583ed687a,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002657_score_0.878_x492_y105_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000025_20260711_100355_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002657_score_0.878_x492_y105_w15_h15_log__20260711_100310_38732_afk_20260711_100305_em3_王國金庫_task_fail_returncode_1__000025_20260711_100355_before_tap_495_170.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000409,file_1b2b19f3b737f073,asset_74df887b1fc9fcd3,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002658_score_0.878_x454_y350_w22_h21_log__20260710_125824_2204__000540_20260711_150427_before_tap_495_170.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002658_score_0.878_x454_y350_w22_h21_log__20260710_125824_2204__000540_20260711_150427_before_tap_495_170.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000410,file_c2e57506d8c90a68,asset_e24ba766bfda42ad,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002659_score_0.877_x75_y123_w22_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000010_20260711_010724_after_tap_41_34.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002659_score_0.877_x75_y123_w22_h22_log__20260711_010520_33712_afk_20260711_010506_em3_廣告探寶鏟_task__000010_20260711_010724_after_tap_41_34.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000411,file_9e2695d86370ddb5,asset_30af04fbe1f593ca,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002661_score_0.877_x75_y123_w22_h22_log__20260711_080053_66564_afk_20260711_080033_em3_廣告探寶鏟_task__000003_20260711_080202_before_tap_925_35.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002661_score_0.877_x75_y123_w22_h22_log__20260711_080053_66564_afk_20260711_080033_em3_廣告探寶鏟_task__000003_20260711_080202_before_tap_925_35.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
evi_000412,file_bd7d519e85385621,asset_96c598a095c06f03,D:\Projects\adb_vl\ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002664_score_0.877_x100_y427_w15_h15_log__20260711_154545_35900_kingdom_vault__000017_20260711_154812_before_swipe_86_130_86_430_420.png.png,ads2\assets\review_crops\close_glyph_candidates\sample\candidate_crops\002664_score_0.877_x100_y427_w15_h15_log__20260711_154545_35900_kingdom_vault__000017_20260711_154812_before_swipe_86_130_86_430_420.png.png,,,,,,,close_x,,negative,confirmed_close_x_negative,human,0.90,non_action_target,,uncertain,candidate_crop,crop,raw,DB reviewed non-action in close-X evidence source
